facility_id,lga_name,facility_name,sport_lat,sport_lon,sport_played
BOROON11071,Boroondara City Council,Willsmere Reserve,-37.789651,145.044497,Cricket
BOROUG11069,Borough of Queenscliffe,Point Lonsdale Oval,-38.276147,144.618806,Cricket
BOROUG11071,Borough of Queenscliffe,Queenscliffe Recreation Reserve,-38.272171,144.656837,Cricket
BRIMBA8324,Brimbank City Council,Ainsworth Reserve,-37.7868,144.800896,Cricket
BRIMBA8327,Brimbank City Council,Arthur Beachley Reserve,-37.797168,144.823844,Cricket
BRIMBA8328,Brimbank City Council,Balmoral Park Reserve,-37.791913,144.765845,Cricket
BRIMBA8331,Brimbank City Council,Bon Thomas Reserve,-37.774227,144.763948,Cricket
BRIMBA8331,Brimbank City Council,Bon Thomas Reserve,-37.774227,144.763948,Cricket
BRIMBA8331,Brimbank City Council,Bon Thomas Reserve,-37.774227,144.763948,Cricket
BRIMBA5612,Brimbank City Council,Calder Rise Neighbourhood Park,-37.716252,144.822803,Cricket
BRIMBA8345,Brimbank City Council,Delahey Recreation Reserve,-37.7164,144.7741,Cricket
BRIMBA8346,Brimbank City Council,Dempster Park,-37.775225,144.837725,Cricket
BRIMBA8346,Brimbank City Council,Dempster Park,-37.775225,144.837725,Cricket
BRIMBA8346,Brimbank City Council,Dempster Park,-37.775225,144.837725,Cricket
BRIMBA8347,Brimbank City Council,Diamond Avenue Reserve,-37.745439,144.774144,Cricket
BRIMBA8348,Brimbank City Council,Errington Reserve,-37.745542,144.803277,Cricket
BRIMBA8348,Brimbank City Council,Errington Reserve,-37.745542,144.803277,Cricket
BRIMBA8355,Brimbank City Council,Green Gully Reserve,-37.726822,144.819415,Cricket
BRIMBA8355,Brimbank City Council,Green Gully Reserve,-37.726822,144.819415,Cricket
BRIMBA8360,Brimbank City Council,John McLeod Reserve,-37.771918,144.777673,Cricket
BRIMBA8360,Brimbank City Council,John McLeod Reserve,-37.771918,144.777673,Cricket
BRIMBA8360,Brimbank City Council,John McLeod Reserve,-37.771918,144.777673,Cricket
BRIMBA8361,Brimbank City Council,JR Parsons Reserve,-37.79601,144.836154,Cricket
BRIMBA5637,Brimbank City Council,Keilor Park Recreation Reserve,-37.715205,144.848751,Cricket
BRIMBA5637,Brimbank City Council,Keilor Park Recreation Reserve,-37.715205,144.848751,Cricket
BRIMBA5637,Brimbank City Council,Keilor Park Recreation Reserve,-37.715205,144.848751,Cricket
BRIMBA8369,Brimbank City Council,Keilor Park Recreational Reserve,-37.714786,144.855205,Cricket
BRIMBA8371,Brimbank City Council,Keilor Recreation Reserve,-37.717403,144.832595,Cricket
BRIMBA8372,Brimbank City Council,Kevin Flint Reserve,-37.758816,144.793504,Cricket
BRIMBA8375,Brimbank City Council,Kings Park,-37.732765,144.776658,Cricket
BRIMBA8377,Brimbank City Council,Lionheart Reserve,-37.708386,144.791658,Cricket
BRIMBA8378,Brimbank City Council,Loyd Reserve,-37.764186,144.822827,Cricket
BRIMBA8389,Brimbank City Council,Robert Bruce Reserve,-37.754068,144.77654,Cricket
BRIMBA8392,Brimbank City Council,Selwyn Park,-37.781765,144.814164,Cricket
BULOKEBULOKE8738,Buloke Shire Council,Birchip Recreation Reserve,-35.978734,142.911819,Cricket
BULOKEBULOKE8744,Buloke Shire Council,Charlton Park,-36.261295,143.358456,Cricket
BULOKEBULOKE8754,Buloke Shire Council,Donald Recreation Reserve,-36.363956,142.987001,Cricket
BULOKEBULOKE8759,Buloke Shire Council,Nullawil Recreation Reserve,-35.852177,143.174176,Cricket
BULOKEBULOKE8764,Buloke Shire Council,Sea Lake Recreation Reserve,-35.510326,142.856453,Cricket
BULOKE5492,Buloke Shire Council,Watchem Recreation Reserve,-36.149201,142.864048,Cricket
BULOKEBULOKE8772,Buloke Shire Council,Wycheproof Recreation Reserve,-36.07133,143.227028,Cricket
CAMPAS8774,Campaspe Shire Council,Bamawm Extension Recreation Reserve ,-36.200615,144.618603,Cricket
CAMPAS8777,Campaspe Shire Council,Bamawm Recreation Reserve ,-36.262381,144.589142,Cricket
CAMPAS10998,Campaspe Shire Council,Brose Recreation Reserve,-36.254221,144.950713,Cricket
CAMPAS10999,Campaspe Shire Council,Colbinabbin Recreation Reserve,-36.589653,144.801133,Cricket
CAMPAS8783,Campaspe Shire Council,Colbinabbin Town Recreation Reserve ,-36.586683,144.801018,Cricket
CAMPAS8784,Campaspe Shire Council,Echuca East Recreation Reserve ,-36.135888,144.762282,Cricket
CAMPAS8785,Campaspe Shire Council,Echuca South Recreation Reserve ,-36.143496,144.753927,Cricket
CAMPAS8788,Campaspe Shire Council,Girgarre Recreation Reserve ,-36.396732,144.975124,Cricket
CAMPAS8790,Campaspe Shire Council,Gunbower Recreation Reserve ,-35.952652,144.37348,Cricket
CAMPAS11000,Campaspe Shire Council,Koyuga Recreation Reserve,-36.219315,144.89249,Cricket
CAMPAS8796,Campaspe Shire Council,Kyabram Racecourse & Recreation Reserve ,-36.321612,145.041305,Cricket
CAMPAS8797,Campaspe Shire Council,Kyabram Recreation Reserve ,-36.311968,145.042201,Cricket
CAMPAS8807,Campaspe Shire Council,Northern Sports Oval,-36.303609,145.051358,Cricket
CAMPAS8811,Campaspe Shire Council,Rochester Recreation Reserve,-36.362422,144.706358,Cricket
CAMPAS8816,Campaspe Shire Council,Rushworth Public Park Reserve,-36.585788,145.007038,Cricket
CAMPAS8820,Campaspe Shire Council,Stanhope Recreation Reserve,-36.448171,144.989216,Cricket
CAMPAS8820,Campaspe Shire Council,Stanhope Recreation Reserve,-36.448171,144.989216,Cricket
CAMPAS8825,Campaspe Shire Council,Tongala Recreation Reserve,-36.246519,144.946186,Cricket
CAMPAS8827,Campaspe Shire Council,Toolleen Recreation Reserve,-36.720398,144.690834,Cricket
CAMPAS8828,Campaspe Shire Council,Victoria Park,-36.116902,144.740277,Cricket
CAMPAS8829,Campaspe Shire Council,Wyuna Recreation Reserve,-36.197567,145.05534,Cricket
CARDIN10988,Cardinia Shire Council,Beaconsfield Recreation Reserve,-38.041316,145.367486,Cricket
CARDIN10991,Cardinia Shire Council,Bunyip Recreation Reserve,-38.101276,145.719056,Cricket
CARDIN10995,Cardinia Shire Council,Cardinia Recreation Reserve,-38.147415,145.427791,Cricket
CARDIN10996,Cardinia Shire Council,Catani Recreation Reserve,-38.194176,145.639394,Cricket
CARDIN10997,Cardinia Shire Council,Chandler Recreation Reserve,-37.924098,145.463604,Cricket
CARDIN11000,Cardinia Shire Council,Cora Lynn Recreation Reserve,-38.143429,145.607454,Cricket
CARDIN11007,Cardinia Shire Council,Garfield Recreation Reserve,-38.094592,145.677927,Cricket
CARDIN11009,Cardinia Shire Council,Gembrook Recreation Reserve,-37.947721,145.531197,Cricket
CARDIN5601,Cardinia Shire Council,Heatherbrae Recreation Reserve,-38.065094,145.423001,Cricket
CARDIN11049,Cardinia Shire Council,Holm Park Road,-38.037621,145.373588,Cricket
CARDIN11017,Cardinia Shire Council,Koo Wee Rup Recreation Reserve,-38.189954,145.492875,Cricket
CARDIN11019,Cardinia Shire Council,Lakeside Recreation Reserve,-38.067717,145.437548,Cricket
CARDIN11021,Cardinia Shire Council,Lang Lang Recreation Oval,-38.263184,145.571112,Cricket
CARDIN11023,Cardinia Shire Council,Lang Lang Showgrounds Reserve,-38.268214,145.560478,Cricket
CARDIN11026,Cardinia Shire Council,Maryknoll Recreation Reserve,-38.03678,145.604734,Cricket
CARDIN11028,Cardinia Shire Council,Mountain Rd Recreation Reserve,-37.926679,145.50362,Cricket
CARDIN11029,Cardinia Shire Council,Nar Nar Goon Recreation Reserve,-38.084386,145.572546,Cricket
CARDIN11030,Cardinia Shire Council,Officer Recreation Reserve,-38.060227,145.417171,Cricket
CARDIN11031,Cardinia Shire Council,O'Neil Rd Recreation Reserve,-38.052537,145.378095,Cricket
CARDIN11036,Cardinia Shire Council,Pakenham Upper Recreation Reserve,-38.013459,145.51157,Cricket
CARDIN11039,Cardinia Shire Council,Rythdale Recreation Reserve,-38.134489,145.468554,Cricket
CARDIN11041,Cardinia Shire Council,Toomuc Recreation Reserve,-38.066093,145.460108,Cricket
CARDIN11043,Cardinia Shire Council,Tynong Recreation Reserve,-38.087842,145.627035,Cricket
CARDIN11044,Cardinia Shire Council,Upper Beaconsfield Recreation Reserve,-37.995803,145.41702,Cricket
CARDIN11046,Cardinia Shire Council,Worrell Reserve,-37.928364,145.446333,Cricket
CASEYC12313,Casey City Council,Amberly Park Drive Reserve,-38.045978,145.289441,Cricket
CASEYC12242,Casey City Council,Arch Brown Reserve,-38.027951,145.354874,Cricket
CASEYC12299,Casey City Council,Banjo Patterson Park,-38.056559,145.24987,Cricket
CASEYC12270,Casey City Council,Barry Simon Recreation Reserve,-37.967677,145.264227,Cricket
CASEYC5581,Casey City Council,Berwick Fields Primary School,-38.045403,145.3542,Cricket
CASEYC12235,Casey City Council,Berwick Fields Recreation Reserve,-38.048455,145.332573,Cricket
CASEYC12314,Casey City Council,Berwick Springs Recreation Reserve,-38.070985,145.315223,Cricket
CASEYC5582,Casey City Council,Berwick Springs Reserve,-38.071346,145.315378,Cricket
CASEYC12293,Casey City Council,Cairns Road Recreation Reserve ,-38.037459,145.258923,Cricket
CASEYC5583,Casey City Council,Carlisle Park Reserve,-38.08652,145.292502,Cricket
CASEYC12260,Casey City Council,Casey Fields,-38.121979,145.312021,Cricket
CASEYC12260,Casey City Council,Casey Fields,-38.121979,145.312021,Cricket
CASEYC12271,Casey City Council,Charles Green Reserve,-37.985765,145.251995,Cricket
CASEYC12246,Casey City Council,Clyde Recreation Reserve,-38.11994,145.328291,Cricket
CASEYC12247,Casey City Council,Cranbourne Recreation Reserve,-38.117568,145.283637,Cricket
CASEYC12258,Casey City Council,Donnelly Recreation Reserve,-38.089272,145.277514,Cricket
CASEYC12244,Casey City Council,Edwin Flack Recreation Reserve,-38.029054,145.3632,Cricket
CASEYC12285,Casey City Council,Eumemmerring Park,-37.996774,145.242946,Cricket
CASEYC12285,Casey City Council,Eumemmerring Park,-37.996774,145.242946,Cricket
CASEYC12272,Casey City Council,Frog Hollow Recreation Reserve ,-37.989384,145.274223,Cricket
CASEYC4002,Casey City Council,Frog Hollow Reserve,-37.837688,145.072328,Cricket
CASEYC12263,Casey City Council,Glover Recreation Reserve,-38.156582,145.302598,Cricket
CASEYC12264,Casey City Council,Glover Recreation Reserve ,-38.15697,145.302327,Cricket
CASEYC12292,Casey City Council,Hallam Recreation Reserve  ,-38.001698,145.269167,Cricket
CASEYC5586,Casey City Council,Hunt Club Estate,-38.105387,145.302912,Cricket
CASEYC12257,Casey City Council,J & P Cam Recreation Reserve ,-38.102714,145.271077,Cricket
CASEYC12298,Casey City Council,Junction Village Recreation Reserve,-38.134417,145.293001,Cricket
CASEYC12310,Casey City Council,Kalora Park Reserve,-37.991078,145.305369,Cricket
CASEYC5588,Casey City Council,Kambrya College,-38.054077,145.345203,Cricket
CASEYC12294,Casey City Council,KM Reedy Recreation Reserve,-38.023132,145.248479,Cricket
CASEYC12294,Casey City Council,KM Reedy Recreation Reserve,-38.023132,145.248479,Cricket
CASEYC12259,Casey City Council,Lawson Poole Recreation Reserve  ,-38.083526,145.274553,Cricket
CASEYC5589,Casey City Council,Marriott Waters Reserve,-38.072755,145.250936,Cricket
CASEYC12306,Casey City Council,Max Pawsey Recreation Reserve,-38.017492,145.298057,Cricket
CASEYC12306,Casey City Council,Max Pawsey Recreation Reserve,-38.017492,145.298057,Cricket
CASEYC12311,Casey City Council,Narre Warren Nth Recreation Reserve  ,-37.987625,145.288203,Cricket
CASEYC12311,Casey City Council,Narre Warren Nth Recreation Reserve  ,-37.987625,145.288203,Cricket
CASEYC12321,Casey City Council,Pearcedale Recreation Reserve,-38.20352,145.228467,Cricket
CASEYC12266,Casey City Council,Power Reserve,-37.980461,145.241124,Cricket
CASEYC12295,Casey City Council,Robert Booth Reserve,-38.030024,145.258671,Cricket
CASEYC12322,Casey City Council,Rutter Park Memorial Reserve,-38.216527,145.386444,Cricket
CASEYC12275,Casey City Council,Singleton Recreation Reserve  ,-37.980307,145.270819,Cricket
CASEYC12316,Casey City Council,Strathaird Reserve,-38.062273,145.289838,Cricket
CASEYC12316,Casey City Council,Strathaird Reserve,-38.062273,145.289838,Cricket
CASEYC12307,Casey City Council,Sweeney Reserve,-38.039175,145.327194,Cricket
CASEYC12307,Casey City Council,Sweeney Reserve,-38.039175,145.327194,Cricket
CASEYC12276,Casey City Council,Sydney Pargeter Reserve,-37.964774,145.249235,Cricket
CASEYC12276,Casey City Council,Sydney Pargeter Reserve,-37.964774,145.249235,Cricket
CASEYC12279,Casey City Council,Sydney Parkinson Reserve,-37.986746,145.260699,Cricket
CASEYC12323,Casey City Council,Tooradin Recreation Reserve,-38.210669,145.37535,Cricket
CASEYC12287,Casey City Council,Waratah South Reserve,-37.995007,145.245483,Cricket
CASEYC12324,Casey City Council,Warneet Recreation Reserve,-38.219145,145.313461,Cricket
CENTRA12546,Central Goldfields Shire Council,Carisbrook Recreation Reserve,-37.045446,143.808903,Cricket
CENTRA12548,Central Goldfields Shire Council,Deledeo Recreation Reserve,-36.853322,143.732102,Cricket
CENTRA12554,Central Goldfields Shire Council,Frank Graham Oval,-37.053752,143.749444,Cricket
CENTRA12555,Central Goldfields Shire Council,Hedges Oval,-37.058239,143.731452,Cricket
CENTRA12564,Central Goldfields Shire Council,Moliagul Oval,-36.749226,143.663428,Cricket
CENTRA12566,Central Goldfields Shire Council,Peel Street Reserve,-37.04098,143.732044,Cricket
CENTRA12567,Central Goldfields Shire Council,Princes Park Precinct,-37.043009,143.74114,Cricket
CENTRA12567,Central Goldfields Shire Council,Princes Park Precinct,-37.043009,143.74114,Cricket
CENTRA12568,Central Goldfields Shire Council,Ron Sinclair Oval,-37.053532,143.728456,Cricket
CENTRA12572,Central Goldfields Shire Council,Talbot Recreation Reserve,-37.169542,143.693932,Cricket
COLACO11264,Colac Otway Shire Council,Alvie Recreation Reserve,-38.242638,143.50924,Cricket
COLACO11267,Colac Otway Shire Council,Apollo Bay Recreation Reserve,-38.762937,143.667818,Cricket
COLACO11273,Colac Otway Shire Council,Beeac Recreation Reserve,-38.193755,143.645277,Cricket
COLACO11275,Colac Otway Shire Council,Beech Forest Recreation Reserve,-38.629738,143.571339,Cricket
COLACO11278,Colac Otway Shire Council,Birregurra Recreation Reserve,-38.334095,143.789681,Cricket
COLACO11281,Colac Otway Shire Council,Central Reserve,-38.347988,143.586344,Cricket
COLACO11284,Colac Otway Shire Council,Colac Cricket Ground,-38.334256,143.582989,Cricket
COLACO11290,Colac Otway Shire Council,Eastern Reserve,-38.345182,143.596546,Cricket
COLACO11291,Colac Otway Shire Council,Elliminyt Recreation Reserve,-38.364438,143.581651,Cricket
COLACO11292,Colac Otway Shire Council,Forrest Recreation Reserve,-38.506294,143.726206,Cricket
COLACO11294,Colac Otway Shire Council,Gellibrand Recreation Reserve,-38.526229,143.53794,Cricket
COLACO11297,Colac Otway Shire Council,Irrewillipe Recreation Reserve,-38.412427,143.441344,Cricket
COLACO11304,Colac Otway Shire Council,Pirron Yallock Recreation Reserve,-38.369046,143.4045,Cricket
COLACO11308,Colac Otway Shire Council,Warrion Recreation Reserve,-38.225017,143.569287,Cricket
COLACO11296,Colac Otway Shire Council,Warrowie Recreation Reserve,-38.287327,143.65801,Cricket
COLACO11309,Colac Otway Shire Council,Western Oval,-38.34158,143.569865,Cricket
CORANG12792,Corangamite Shire Council,Camperdown Recreation Reserve,-38.23113,143.103068,Cricket
CORANG12792,Corangamite Shire Council,Camperdown Recreation Reserve,-38.23113,143.103068,Cricket
CORANG12756,Corangamite Shire Council,Cobden Recreation Reserve  ,-38.330548,143.07289,Cricket
CORANG12763,Corangamite Shire Council,Cobrico Recreation Reserve,-38.290903,143.018699,Cricket
CORANG12745,Corangamite Shire Council,Derrinallum Park  ,-37.949017,143.227938,Cricket
CORANG12791,Corangamite Shire Council,Ecklin Recreation Reserve,-38.379653,142.911972,Cricket
CORANG12748,Corangamite Shire Council,Leura Oval  ,-38.240423,143.151384,Cricket
CORANG12746,Corangamite Shire Council,Lismore Recreation Reserve  ,-37.958212,143.341005,Cricket
CORANG12767,Corangamite Shire Council,Noorat Recreation Reserve  ,-38.191045,142.937647,Cricket
CORANG12747,Corangamite Shire Council,Port Campbell Recreation Reserve  ,-38.616011,143.002448,Cricket
CORANG12769,Corangamite Shire Council,Princetown Recreation Reserve,-38.699025,143.160422,Cricket
CORANG12770,Corangamite Shire Council,Scotts Creek Recreation reserve,-38.452162,143.048966,Cricket
CORANG12771,Corangamite Shire Council,Simpson Recreation Reserve  ,-38.495275,143.212358,Cricket
CORANG12774,Corangamite Shire Council,Skipton Recreation Reserve  ,-37.689406,143.365603,Cricket
CORANG12779,Corangamite Shire Council,Terang Cricket Oval,-38.242479,142.914266,Cricket
CORANG12778,Corangamite Shire Council,Terang Recreation Reserve  ,-38.24409,142.9222,Cricket
CORANG12783,Corangamite Shire Council,Timboon Recreation Reserve  ,-38.478111,142.96612,Cricket
GREATE11613,Dandenong City Council,Alex Nelson Reserve,-37.974962,145.153433,Cricket
GREATE11614,Dandenong City Council,Alexander Rd Reserve,-37.970923,145.195534,Cricket
GREATE11616,Dandenong City Council,BJ Powell Reserve,-37.953837,145.193877,Cricket
GREATE11616,Dandenong City Council,BJ Powell Reserve,-37.953837,145.193877,Cricket
GREATE11621,Dandenong City Council,Coomoora Rd Reserve,-37.983689,145.149697,Cricket
GREATE11621,Dandenong City Council,Coomoora Rd Reserve,-37.983689,145.149697,Cricket
GREATE11626,Dandenong City Council,Dandenong Park (Shepley Oval),-37.9954,145.221365,Cricket
GREATE11631,Dandenong City Council,Edinburgh Reserve,-37.936376,145.168138,Cricket
GREATE12283,Dandenong City Council,Endeavour Hills Recreation Reserve,-37.954473,145.237058,Cricket
GREATE11632,Dandenong City Council,Frederick Watcher Reserve,-37.986985,145.17481,Cricket
GREATE11632,Dandenong City Council,Frederick Watcher Reserve,-37.986985,145.17481,Cricket
GREATE11637,Dandenong City Council,Greaves Reserve,-37.984195,145.197572,Cricket
GREATE11637,Dandenong City Council,Greaves Reserve,-37.984195,145.197572,Cricket
GREATE11641,Dandenong City Council,Keysborough Community Park,-37.989447,145.158751,Cricket
GREATE11643,Dandenong City Council,Keysborough Reserve,-37.994562,145.167688,Cricket
GREATE11644,Dandenong City Council,Lois Twohig Reserve,-37.962081,145.217008,Cricket
GREATE11644,Dandenong City Council,Lois Twohig Reserve,-37.962081,145.217008,Cricket
GREATE11645,Dandenong City Council,Maurie Jarvis Woodland,-37.996886,145.155004,Cricket
GREATE11650,Dandenong City Council,Noble Park Reserve,-37.97745,145.169162,Cricket
GREATE11653,Dandenong City Council,Parkfield Reserve,-37.962026,145.181661,Cricket
GREATE11657,Dandenong City Council,Ross Reserve,-37.961328,145.171495,Cricket
GREATE11657,Dandenong City Council,Ross Reserve,-37.961328,145.171495,Cricket
